user_id,event_date,total_events,question_cnt,answer_cnt,comment_cnt,active_flag
27650,2015-04-11,7,0,3,4,1
28382,2015-04-11,2,1,0,1,1
28404,2015-04-11,2,0,0,2,1
28443,2015-04-11,4,1,0,3,1
28445,2015-04-11,3,1,0,2,1
28446,2015-04-11,1,1,0,0,1
28447,2015-04-11,2,1,0,1,1
28448,2015-04-11,1,1,0,0,1
28451,2015-04-11,1,0,1,0,1
28453,2015-04-11,2,1,0,1,1
28454,2015-04-11,1,1,0,0,1
28456,2015-04-11,1,1,0,0,1
28457,2015-04-11,1,0,1,0,1
28458,2015-04-11,2,1,0,1,1
28460,2015-04-11,6,1,0,5,1
28461,2015-04-11,1,1,0,0,1
28462,2015-04-11,1,1,0,0,1
28463,2015-04-11,1,1,0,0,1
3044,2015-04-11,2,0,1,1,1
3387,2015-04-11,1,0,1,0,1
46,2015-04-11,1,0,0,1,1
4629,2015-04-11,1,1,0,0,1
6669,2015-04-11,2,0,1,1,1
6997,2015-04-11,1,0,0,1,1
9891,2015-04-11,1,0,1,0,1
10051,2015-04-12,3,0,1,2,1
101,2015-04-12,10,1,1,8,1
10252,2015-04-12,1,0,0,1,1
11491,2015-04-12,1,0,0,1,1
12777,2015-04-12,1,0,0,1,1
1362,2015-04-12,3,0,0,3,1
1372,2015-04-12,2,0,0,2,1
13971,2015-04-12,2,0,2,0,1
14128,2015-04-12,1,0,0,1,1
1438,2015-04-12,2,0,0,2,1
1480,2015-04-12,2,0,0,2,1
1737,2015-04-12,10,0,1,9,1
1893,2015-04-12,2,0,1,1,1
19477,2015-04-12,1,1,0,0,1
22140,2015-04-12,1,0,1,0,1
2236,2015-04-12,1,0,0,1,1
22889,2015-04-12,1,0,0,1,1
24598,2015-04-12,1,0,1,0,1
26878,2015-04-12,1,0,0,1,1
26963,2015-04-12,2,2,0,0,1
27650,2015-04-12,2,0,1,1,1
28031,2015-04-12,1,1,0,0,1
28382,2015-04-12,1,0,0,1,1
28448,2015-04-12,1,0,0,1,1
28465,2015-04-12,1,1,0,0,1
28468,2015-04-12,1,0,1,0,1
28469,2015-04-12,1,0,0,1,1
28475,2015-04-12,1,1,0,0,1
28479,2015-04-12,1,1,0,0,1
28480,2015-04-12,1,0,1,0,1
28481,2015-04-12,1,1,0,0,1
28484,2015-04-12,1,1,0,0,1
28485,2015-04-12,1,1,0,0,1
28487,2015-04-12,1,1,0,0,1
3119,2015-04-12,1,0,1,0,1
3200,2015-04-12,1,0,0,1,1
3221,2015-04-12,3,0,0,3,1
3222,2015-04-12,1,0,1,0,1
693,2015-04-12,1,0,0,1,1
10051,2015-04-13,4,0,1,3,1
101,2015-04-13,10,1,2,7,1
11352,2015-04-13,1,0,0,1,1
11860,2015-04-13,2,0,0,2,1
12011,2015-04-13,1,0,0,1,1
1293,2015-04-13,2,0,0,2,1
1362,2015-04-13,3,0,0,3,1
1372,2015-04-13,1,0,0,1,1
16725,2015-04-13,1,0,0,1,1
1737,2015-04-13,8,1,3,4,1
1893,2015-04-13,1,0,0,1,1
1969,2015-04-13,1,1,0,0,1
19694,2015-04-13,1,0,0,1,1
2076,2015-04-13,1,0,1,0,1
21954,2015-04-13,1,0,0,1,1
22140,2015-04-13,4,0,0,4,1
2236,2015-04-13,2,0,0,2,1
2272,2015-04-13,1,0,0,1,1
22888,2015-04-13,2,0,2,0,1
24632,2015-04-13,2,0,1,1,1
264,2015-04-13,2,0,2,0,1
28031,2015-04-13,1,0,1,0,1
28115,2015-04-13,2,1,0,1,1
28347,2015-04-13,1,0,0,1,1
28429,2015-04-13,1,0,1,0,1
28481,2015-04-13,1,0,0,1,1
28487,2015-04-13,1,0,0,1,1
28488,2015-04-13,1,1,0,0,1
28490,2015-04-13,1,1,0,0,1
28491,2015-04-13,1,1,0,0,1
28493,2015-04-13,1,0,1,0,1
28494,2015-04-13,1,0,1,0,1
28496,2015-04-13,1,1,0,0,1
28497,2015-04-13,1,1,0,0,1
28499,2015-04-13,1,1,0,0,1
28504,2015-04-13,1,1,0,0,1
28505,2015-04-13,1,1,0,0,1
28511,2015-04-13,1,1,0,0,1
28513,2015-04-13,1,1,0,0,1
2876,2015-04-13,1,1,0,0,1
3044,2015-04-13,1,0,1,0,1
3119,2015-04-13,1,0,0,1,1
3145,2015-04-13,1,0,1,0,1
3161,2015-04-13,1,0,0,1,1
3221,2015-04-13,9,0,0,9,1
3301,2015-04-13,2,0,1,1,1
3341,2015-04-13,1,0,0,1,1
3736,2015-04-13,1,0,0,1,1
4022,2015-04-13,1,1,0,0,1
404,2015-04-13,1,0,0,1,1
4629,2015-04-13,2,0,0,2,1
4752,2015-04-13,1,0,1,0,1
6590,2015-04-13,4,0,0,4,1
6669,2015-04-13,8,0,2,6,1
753,2015-04-13,1,0,0,1,1
8363,2015-04-13,1,0,0,1,1
8567,2015-04-13,1,0,0,1,1
9009,2015-04-13,1,0,0,1,1
9891,2015-04-13,2,1,0,1,1
10051,2015-04-14,1,0,0,1,1
101,2015-04-14,3,0,0,3,1
108,2015-04-14,1,0,1,0,1
11860,2015-04-14,6,0,1,5,1
12046,2015-04-14,1,0,0,1,1
13378,2015-04-14,3,0,1,2,1
1362,2015-04-14,1,0,0,1,1
1372,2015-04-14,2,0,0,2,1
140,2015-04-14,3,1,1,1,1
1480,2015-04-14,3,0,1,2,1
16725,2015-04-14,1,0,0,1,1
16947,2015-04-14,1,0,0,1,1
1737,2015-04-14,5,0,2,3,1
1893,2015-04-14,2,0,0,2,1
1969,2015-04-14,1,0,0,1,1
22140,2015-04-14,5,0,2,3,1
2236,2015-04-14,1,0,0,1,1
2271,2015-04-14,1,0,0,1,1
2274,2015-04-14,4,1,1,2,1
2283,2015-04-14,3,2,0,1,1
23166,2015-04-14,2,0,1,1,1
2358,2015-04-14,2,0,0,2,1
2555,2015-04-14,2,0,0,2,1
264,2015-04-14,5,0,1,4,1
26787,2015-04-14,1,1,0,0,1
28031,2015-04-14,2,2,0,0,1
28474,2015-04-14,4,1,0,3,1
28481,2015-04-14,2,0,0,2,1
28490,2015-04-14,1,0,0,1,1
28496,2015-04-14,1,0,0,1,1
28515,2015-04-14,1,1,0,0,1
28518,2015-04-14,3,0,0,3,1
28520,2015-04-14,3,0,3,0,1
28522,2015-04-14,1,1,0,0,1
28524,2015-04-14,1,1,0,0,1
28527,2015-04-14,2,0,2,0,1
28530,2015-04-14,3,0,1,2,1
28531,2015-04-14,2,1,0,1,1
28532,2015-04-14,1,1,0,0,1
28533,2015-04-14,6,1,0,5,1
28535,2015-04-14,1,1,0,0,1
3044,2015-04-14,3,0,1,2,1
3221,2015-04-14,2,0,1,1,1
3301,2015-04-14,3,0,0,3,1
46,2015-04-14,1,0,0,1,1
6669,2015-04-14,1,0,0,1,1
727,2015-04-14,1,0,0,1,1
8363,2015-04-14,3,0,0,3,1
8534,2015-04-14,1,0,0,1,1
9426,2015-04-14,3,0,0,3,1
10051,2015-04-15,4,0,1,3,1
101,2015-04-15,29,1,5,23,1
108,2015-04-15,1,0,0,1,1
1159,2015-04-15,1,0,0,1,1
11782,2015-04-15,1,0,0,1,1
11860,2015-04-15,1,0,0,1,1
12287,2015-04-15,2,0,0,2,1
13103,2015-04-15,10,0,2,8,1
13586,2015-04-15,1,1,0,0,1
1372,2015-04-15,3,0,0,3,1
13749,2015-04-15,1,0,0,1,1
13905,2015-04-15,1,0,0,1,1
140,2015-04-15,4,0,0,4,1
14128,2015-04-15,1,0,1,0,1
1480,2015-04-15,1,0,0,1,1
1488,2015-04-15,1,0,1,0,1
16947,2015-04-15,1,0,0,1,1
17102,2015-04-15,1,0,0,1,1
1737,2015-04-15,11,0,3,8,1
18431,2015-04-15,1,0,0,1,1
1893,2015-04-15,3,0,0,3,1
19233,2015-04-15,1,0,0,1,1
2079,2015-04-15,1,0,0,1,1
22140,2015-04-15,8,1,2,5,1
2268,2015-04-15,3,1,0,2,1
2272,2015-04-15,1,0,1,0,1
22851,2015-04-15,1,0,1,0,1
2358,2015-04-15,2,0,0,2,1
24632,2015-04-15,2,0,1,1,1
26152,2015-04-15,3,0,0,3,1
264,2015-04-15,9,0,0,9,1
26787,2015-04-15,1,0,0,1,1
26919,2015-04-15,1,0,1,0,1
27650,2015-04-15,2,0,1,1,1
28031,2015-04-15,1,0,0,1,1
28224,2015-04-15,1,0,0,1,1
2831,2015-04-15,1,1,0,0,1
28413,2015-04-15,1,0,0,1,1
28493,2015-04-15,1,0,0,1,1
28530,2015-04-15,1,0,1,0,1
28532,2015-04-15,3,0,0,3,1
28535,2015-04-15,1,0,0,1,1
28538,2015-04-15,2,1,0,1,1
28542,2015-04-15,18,4,0,14,1
28546,2015-04-15,3,1,0,2,1
28547,2015-04-15,1,0,1,0,1
28549,2015-04-15,1,1,0,0,1
28550,2015-04-15,2,1,0,1,1
28553,2015-04-15,4,0,2,2,1
28555,2015-04-15,5,1,0,4,1
28556,2015-04-15,1,0,1,0,1
28557,2015-04-15,1,1,0,0,1
28560,2015-04-15,1,1,0,0,1
28563,2015-04-15,1,1,0,0,1
28564,2015-04-15,1,1,0,0,1
28566,2015-04-15,1,1,0,0,1
28567,2015-04-15,1,1,0,0,1
28569,2015-04-15,2,1,0,1,1
28570,2015-04-15,1,1,0,0,1
28571,2015-04-15,1,1,0,0,1
28573,2015-04-15,1,1,0,0,1
3044,2015-04-15,4,0,1,3,1
3221,2015-04-15,4,0,0,4,1
3301,2015-04-15,2,0,1,1,1
3736,2015-04-15,2,0,0,2,1
4997,2015-04-15,1,0,0,1,1
6590,2015-04-15,1,0,0,1,1
6669,2015-04-15,11,0,2,9,1
727,2015-04-15,1,0,0,1,1
747,2015-04-15,1,0,1,0,1
7835,2015-04-15,1,0,0,1,1
9872,2015-04-15,1,0,1,0,1
10051,2015-04-16,1,0,0,1,1
101,2015-04-16,7,0,2,5,1
1120,2015-04-16,2,0,1,1,1
11512,2015-04-16,1,0,0,1,1
12141,2015-04-16,1,0,1,0,1
1362,2015-04-16,1,0,0,1,1
13749,2015-04-16,2,0,0,2,1
14128,2015-04-16,2,0,0,2,1
1480,2015-04-16,1,0,0,1,1
16947,2015-04-16,1,0,0,1,1
1737,2015-04-16,6,0,1,5,1
1820,2015-04-16,1,0,0,1,1
18431,2015-04-16,1,0,1,0,1
1893,2015-04-16,2,0,0,2,1
22140,2015-04-16,4,0,1,3,1
2268,2015-04-16,2,0,0,2,1
2271,2015-04-16,2,0,0,2,1
22889,2015-04-16,1,0,1,0,1
24306,2015-04-16,2,1,1,0,1
2509,2015-04-16,2,1,0,1,1
25996,2015-04-16,1,1,0,0,1
26152,2015-04-16,1,0,1,0,1
26164,2015-04-16,1,0,0,1,1
26849,2015-04-16,1,0,1,0,1
27634,2015-04-16,1,0,1,0,1
27650,2015-04-16,1,0,1,0,1
28031,2015-04-16,1,0,0,1,1
28347,2015-04-16,2,1,0,1,1
28481,2015-04-16,2,0,0,2,1
28494,2015-04-16,1,0,1,0,1
28532,2015-04-16,2,0,0,2,1
28563,2015-04-16,1,0,0,1,1
28567,2015-04-16,2,0,0,2,1
28576,2015-04-16,2,1,0,1,1
28577,2015-04-16,1,1,0,0,1
28581,2015-04-16,1,1,0,0,1
28582,2015-04-16,1,1,0,0,1
28585,2015-04-16,1,0,1,0,1
28588,2015-04-16,1,1,0,0,1
28591,2015-04-16,1,1,0,0,1
28592,2015-04-16,2,1,0,1,1
28594,2015-04-16,1,1,0,0,1
28596,2015-04-16,1,1,0,0,1
28597,2015-04-16,3,1,0,2,1
28599,2015-04-16,1,1,0,0,1
28602,2015-04-16,2,1,1,0,1
3221,2015-04-16,7,0,1,6,1
6669,2015-04-16,8,0,2,6,1
693,2015-04-16,1,0,0,1,1
753,2015-04-16,1,0,0,1,1
9426,2015-04-16,1,0,0,1,1
9461,2015-04-16,1,0,0,1,1
984,2015-04-16,1,0,0,1,1
10051,2015-04-17,1,0,0,1,1
101,2015-04-17,1,0,0,1,1
1120,2015-04-17,1,0,0,1,1
11352,2015-04-17,1,0,0,1,1
11559,2015-04-17,1,0,1,0,1
12287,2015-04-17,1,0,1,0,1
13619,2015-04-17,1,0,0,1,1
1362,2015-04-17,1,0,0,1,1
13749,2015-04-17,1,0,0,1,1
1438,2015-04-17,5,0,1,4,1
1480,2015-04-17,1,0,0,1,1
1607,2015-04-17,1,1,0,0,1
1756,2015-04-17,1,0,1,0,1
1764,2015-04-17,2,0,1,1,1
2072,2015-04-17,2,0,0,2,1
22140,2015-04-17,3,0,1,2,1
24632,2015-04-17,1,0,0,1,1
2560,2015-04-17,2,0,1,1,1
26,2015-04-17,3,0,0,3,1
264,2015-04-17,2,0,0,2,1
26849,2015-04-17,1,0,0,1,1
27572,2015-04-17,2,0,2,0,1
28181,2015-04-17,1,0,1,0,1
28340,2015-04-17,1,1,0,0,1
28591,2015-04-17,6,0,0,6,1
28592,2015-04-17,2,1,0,1,1
28602,2015-04-17,1,0,0,1,1
28609,2015-04-17,1,1,0,0,1
28610,2015-04-17,1,1,0,0,1
28611,2015-04-17,1,1,0,0,1
28613,2015-04-17,2,1,0,1,1
28615,2015-04-17,1,0,1,0,1
28624,2015-04-17,1,1,0,0,1
28625,2015-04-17,1,1,0,0,1
28626,2015-04-17,1,1,0,0,1
28629,2015-04-17,1,1,0,0,1
28631,2015-04-17,2,1,0,1,1
28632,2015-04-17,1,1,0,0,1
3044,2015-04-17,1,0,1,0,1
3221,2015-04-17,4,0,0,4,1
4629,2015-04-17,5,1,0,4,1
6669,2015-04-17,5,0,2,3,1
9891,2015-04-17,1,0,0,1,1
10051,2015-04-18,1,0,0,1,1
101,2015-04-18,10,0,4,6,1
108,2015-04-18,3,0,0,3,1
11860,2015-04-18,1,0,1,0,1
14128,2015-04-18,1,0,0,1,1
1452,2015-04-18,2,1,0,1,1
1737,2015-04-18,3,0,1,2,1
1893,2015-04-18,3,0,1,2,1
2072,2015-04-18,1,0,0,1,1
22140,2015-04-18,2,0,1,1,1
22602,2015-04-18,1,0,0,1,1
264,2015-04-18,1,0,0,1,1
27463,2015-04-18,1,0,0,1,1
27572,2015-04-18,2,0,1,1,1
27650,2015-04-18,2,0,1,1,1
277,2015-04-18,1,0,1,0,1
27822,2015-04-18,6,1,0,5,1
28459,2015-04-18,3,1,0,2,1
28494,2015-04-18,1,0,0,1,1
28532,2015-04-18,1,1,0,0,1
28615,2015-04-18,2,0,1,1,1
28626,2015-04-18,1,0,0,1,1
28631,2015-04-18,4,0,0,4,1
28633,2015-04-18,1,1,0,0,1
28635,2015-04-18,3,1,0,2,1
28637,2015-04-18,1,1,0,0,1
28638,2015-04-18,2,1,0,1,1
28643,2015-04-18,1,1,0,0,1
28646,2015-04-18,3,1,0,2,1
28647,2015-04-18,1,1,0,0,1
28648,2015-04-18,1,0,1,0,1
3044,2015-04-18,7,1,0,6,1
3221,2015-04-18,9,0,2,7,1
3341,2015-04-18,1,0,1,0,1
46,2015-04-18,1,0,1,0,1
4995,2015-04-18,1,0,1,0,1
6669,2015-04-18,3,0,1,2,1
101,2015-04-19,15,0,3,12,1
10252,2015-04-19,1,0,0,1,1
11352,2015-04-19,1,0,0,1,1
11491,2015-04-19,2,0,0,2,1
12843,2015-04-19,1,0,0,1,1
13104,2015-04-19,1,0,0,1,1
1372,2015-04-19,3,0,1,2,1
140,2015-04-19,11,1,0,10,1
14002,2015-04-19,1,0,0,1,1
14104,2015-04-19,2,0,1,1,1
1737,2015-04-19,5,0,1,4,1
22140,2015-04-19,6,0,1,5,1
22385,2015-04-19,2,0,0,2,1
2283,2015-04-19,4,2,0,2,1
22889,2015-04-19,2,0,0,2,1
27572,2015-04-19,6,0,5,1,1
27650,2015-04-19,9,0,3,6,1
28451,2015-04-19,3,0,2,1,1
28494,2015-04-19,1,0,1,0,1
28532,2015-04-19,1,0,0,1,1
28646,2015-04-19,2,0,0,2,1
28648,2015-04-19,1,0,0,1,1
28649,2015-04-19,1,1,0,0,1
28654,2015-04-19,1,1,0,0,1
28656,2015-04-19,1,1,0,0,1
28657,2015-04-19,4,1,0,3,1
28658,2015-04-19,1,1,0,0,1
28662,2015-04-19,1,0,1,0,1
28663,2015-04-19,1,1,0,0,1
28665,2015-04-19,1,1,0,0,1
28666,2015-04-19,1,0,1,0,1
3044,2015-04-19,1,0,0,1,1
306,2015-04-19,1,0,0,1,1
3221,2015-04-19,2,0,0,2,1
6669,2015-04-19,6,0,1,5,1
6889,2015-04-19,1,0,0,1,1
8279,2015-04-19,1,0,1,0,1
953,2015-04-19,2,0,1,1,1
10051,2015-04-20,1,0,0,1,1
11352,2015-04-20,1,1,0,0,1
11860,2015-04-20,11,0,3,8,1
12141,2015-04-20,1,0,0,1,1
12428,2015-04-20,1,0,0,1,1
13191,2015-04-20,1,0,0,1,1
13320,2015-04-20,1,0,0,1,1
13334,2015-04-20,1,0,0,1,1
1372,2015-04-20,2,0,0,2,1
1381,2015-04-20,1,0,0,1,1
140,2015-04-20,2,0,0,2,1
14128,2015-04-20,4,0,0,4,1
1595,2015-04-20,2,0,0,2,1
16680,2015-04-20,2,0,0,2,1
16725,2015-04-20,1,0,0,1,1
1737,2015-04-20,2,0,1,1,1
1893,2015-04-20,1,0,0,1,1
19694,2015-04-20,1,0,0,1,1
20548,2015-04-20,2,0,0,2,1
2116,2015-04-20,1,0,0,1,1
2127,2015-04-20,1,0,1,0,1
22140,2015-04-20,6,0,3,3,1
22710,2015-04-20,2,1,0,1,1
22839,2015-04-20,1,0,1,0,1
2358,2015-04-20,1,0,1,0,1
2555,2015-04-20,8,1,0,7,1
26,2015-04-20,1,0,0,1,1
264,2015-04-20,1,0,1,0,1
27017,2015-04-20,1,0,1,0,1
27650,2015-04-20,4,0,1,3,1
28447,2015-04-20,1,0,1,0,1
28451,2015-04-20,1,0,0,1,1
28615,2015-04-20,1,0,0,1,1
28648,2015-04-20,1,0,1,0,1
28666,2015-04-20,1,0,0,1,1
28667,2015-04-20,4,1,0,3,1
28672,2015-04-20,5,1,0,4,1
28673,2015-04-20,1,1,0,0,1
28677,2015-04-20,1,1,0,0,1
28681,2015-04-20,1,0,1,0,1
28684,2015-04-20,2,1,0,1,1
28686,2015-04-20,2,1,0,1,1
28690,2015-04-20,1,0,0,1,1
28695,2015-04-20,1,1,0,0,1
28700,2015-04-20,1,1,0,0,1
2876,2015-04-20,2,0,0,2,1
3044,2015-04-20,1,0,1,0,1
3221,2015-04-20,6,0,2,4,1
6669,2015-04-20,13,0,1,12,1
7442,2015-04-20,1,0,1,0,1
9436,2015-04-20,1,0,0,1,1
984,2015-04-20,1,0,0,1,1
9891,2015-04-20,1,0,1,0,1
101,2015-04-21,7,0,4,3,1
10203,2015-04-21,4,2,0,2,1
11355,2015-04-21,2,0,0,2,1
11736,2015-04-21,2,0,0,2,1
11860,2015-04-21,1,0,1,0,1
11936,2015-04-21,1,0,0,1,1
12011,2015-04-21,4,0,0,4,1
12481,2015-04-21,1,0,0,1,1
1264,2015-04-21,1,0,1,0,1
12975,2015-04-21,1,0,1,0,1
1362,2015-04-21,1,0,0,1,1
13650,2015-04-21,1,0,0,1,1
140,2015-04-21,4,0,0,4,1
1425,2015-04-21,2,2,0,0,1
15281,2015-04-21,1,0,0,1,1
16725,2015-04-21,2,0,1,1,1
1737,2015-04-21,9,1,1,7,1
1893,2015-04-21,1,1,0,0,1
19694,2015-04-21,1,0,1,0,1
20141,2015-04-21,3,0,0,3,1
22140,2015-04-21,8,0,4,4,1
22243,2015-04-21,1,0,0,1,1
22385,2015-04-21,3,0,0,3,1
2243,2015-04-21,1,1,0,0,1
22888,2015-04-21,1,0,0,1,1
2363,2015-04-21,2,0,1,1,1
24632,2015-04-21,2,0,0,2,1
2509,2015-04-21,5,0,0,5,1
2555,2015-04-21,1,0,1,0,1
2560,2015-04-21,1,0,0,1,1
26,2015-04-21,2,0,0,2,1
264,2015-04-21,2,0,1,1,1
26975,2015-04-21,3,2,0,1,1
27572,2015-04-21,2,0,2,0,1
28004,2015-04-21,2,0,0,2,1
28352,2015-04-21,1,0,0,1,1
28429,2015-04-21,1,0,1,0,1
28451,2015-04-21,8,0,2,6,1
28494,2015-04-21,1,0,0,1,1
28522,2015-04-21,1,1,0,0,1
28658,2015-04-21,1,0,0,1,1
28676,2015-04-21,1,0,1,0,1
28684,2015-04-21,1,0,0,1,1
28695,2015-04-21,2,0,0,2,1
28704,2015-04-21,1,0,1,0,1
28711,2015-04-21,1,0,1,0,1
28714,2015-04-21,1,0,1,0,1
28717,2015-04-21,1,0,1,0,1
28718,2015-04-21,1,1,0,0,1
28719,2015-04-21,1,1,0,0,1
28720,2015-04-21,1,0,1,0,1
28721,2015-04-21,1,1,0,0,1
28728,2015-04-21,1,1,0,0,1
28732,2015-04-21,1,1,0,0,1
28735,2015-04-21,1,1,0,0,1
28739,2015-04-21,2,1,0,1,1
28741,2015-04-21,1,1,0,0,1
28743,2015-04-21,1,1,0,0,1
2876,2015-04-21,1,0,0,1,1
3044,2015-04-21,1,0,0,1,1
3145,2015-04-21,1,0,1,0,1
3221,2015-04-21,3,0,1,2,1
3301,2015-04-21,2,0,1,1,1
3736,2015-04-21,1,0,1,0,1
3884,2015-04-21,1,0,0,1,1
4517,2015-04-21,1,0,0,1,1
465,2015-04-21,1,0,0,1,1
4652,2015-04-21,1,1,0,0,1
4799,2015-04-21,1,0,0,1,1
4801,2015-04-21,7,2,1,4,1
6291,2015-04-21,2,0,2,0,1
6669,2015-04-21,7,0,2,5,1
728,2015-04-21,1,0,1,0,1
9461,2015-04-21,3,0,2,1,1
10051,2015-04-22,1,0,0,1,1
101,2015-04-22,6,0,1,5,1
11419,2015-04-22,2,0,1,1,1
11860,2015-04-22,8,0,1,7,1
11973,2015-04-22,1,1,0,0,1
12046,2015-04-22,1,0,0,1,1
12141,2015-04-22,1,0,0,1,1
12428,2015-04-22,1,0,1,0,1
13103,2015-04-22,2,0,2,0,1
140,2015-04-22,4,1,0,3,1
14002,2015-04-22,1,0,0,1,1
1425,2015-04-22,2,1,0,1,1
1438,2015-04-22,3,0,0,3,1
1737,2015-04-22,7,1,0,6,1
1893,2015-04-22,1,0,0,1,1
19726,2015-04-22,1,1,0,0,1
22140,2015-04-22,3,0,1,2,1
2271,2015-04-22,1,0,1,0,1
243,2015-04-22,1,1,0,0,1
24306,2015-04-22,1,0,1,0,1
25996,2015-04-22,1,0,0,1,1
26,2015-04-22,1,0,0,1,1
264,2015-04-22,1,0,0,1,1
26409,2015-04-22,1,0,1,0,1
26433,2015-04-22,1,1,0,0,1
26566,2015-04-22,4,0,0,4,1
2708,2015-04-22,1,0,1,0,1
27572,2015-04-22,2,0,2,0,1
27650,2015-04-22,2,0,1,1,1
27693,2015-04-22,2,0,0,2,1
28088,2015-04-22,2,1,0,1,1
28331,2015-04-22,1,0,1,0,1
28429,2015-04-22,1,0,1,0,1
28451,2015-04-22,1,0,0,1,1
28684,2015-04-22,1,0,0,1,1
28727,2015-04-22,1,0,1,0,1
28732,2015-04-22,1,0,0,1,1
28741,2015-04-22,1,0,0,1,1
28747,2015-04-22,1,0,1,0,1
28751,2015-04-22,4,1,0,3,1
28752,2015-04-22,1,1,0,0,1
28755,2015-04-22,1,1,0,0,1
28757,2015-04-22,1,1,0,0,1
28758,2015-04-22,4,0,4,0,1
28766,2015-04-22,1,1,0,0,1
28771,2015-04-22,1,1,0,0,1
28772,2015-04-22,1,1,0,0,1
28773,2015-04-22,1,1,0,0,1
28777,2015-04-22,1,1,0,0,1
28784,2015-04-22,1,0,0,1,1
28785,2015-04-22,1,1,0,0,1
3145,2015-04-22,1,0,0,1,1
3221,2015-04-22,2,0,0,2,1
3736,2015-04-22,2,0,0,2,1
465,2015-04-22,1,0,1,0,1
4652,2015-04-22,3,3,0,0,1
4801,2015-04-22,2,0,0,2,1
6418,2015-04-22,1,0,0,1,1
6669,2015-04-22,7,0,2,5,1
69,2015-04-22,1,0,0,1,1
6997,2015-04-22,1,0,1,0,1
81,2015-04-22,1,0,0,1,1
8363,2015-04-22,1,0,0,1,1
9009,2015-04-22,1,0,0,1,1
9461,2015-04-22,1,0,0,1,1
101,2015-04-23,1,0,0,1,1
10157,2015-04-23,1,0,1,0,1
10203,2015-04-23,1,1,0,0,1
11352,2015-04-23,1,0,0,1,1
11419,2015-04-23,1,0,0,1,1
11491,2015-04-23,1,0,0,1,1
11611,2015-04-23,1,0,0,1,1
11655,2015-04-23,1,0,0,1,1
11736,2015-04-23,4,0,1,3,1
11860,2015-04-23,1,0,0,1,1
11973,2015-04-23,1,0,0,1,1
12046,2015-04-23,2,0,1,1,1
13103,2015-04-23,2,0,0,2,1
140,2015-04-23,3,0,0,3,1
16425,2015-04-23,1,0,0,1,1
16680,2015-04-23,2,0,0,2,1
1737,2015-04-23,5,0,2,3,1
1820,2015-04-23,1,0,0,1,1
1893,2015-04-23,5,0,0,5,1
22140,2015-04-23,2,0,1,1,1
22385,2015-04-23,1,0,0,1,1
22569,2015-04-23,6,0,0,6,1
22622,2015-04-23,2,0,0,2,1
2271,2015-04-23,3,0,1,2,1
2283,2015-04-23,1,0,0,1,1
2358,2015-04-23,1,0,0,1,1
24306,2015-04-23,3,0,1,2,1
24632,2015-04-23,3,0,1,2,1
2495,2015-04-23,1,0,0,1,1
2509,2015-04-23,8,2,0,6,1
26,2015-04-23,7,0,0,7,1
26122,2015-04-23,1,0,1,0,1
26152,2015-04-23,1,0,1,0,1
27650,2015-04-23,5,0,1,4,1
27921,2015-04-23,1,0,0,1,1
28429,2015-04-23,1,0,0,1,1
28741,2015-04-23,1,0,0,1,1
28787,2015-04-23,1,1,0,0,1
28793,2015-04-23,1,0,1,0,1
28794,2015-04-23,1,1,0,0,1
28796,2015-04-23,1,1,0,0,1
28798,2015-04-23,2,1,0,1,1
28801,2015-04-23,1,1,0,0,1
28802,2015-04-23,1,1,0,0,1
28803,2015-04-23,1,0,0,1,1
28808,2015-04-23,1,0,1,0,1
28809,2015-04-23,1,1,0,0,1
28810,2015-04-23,1,0,1,0,1
28816,2015-04-23,2,1,1,0,1
28819,2015-04-23,1,1,0,0,1
3044,2015-04-23,1,0,0,1,1
3221,2015-04-23,6,0,0,6,1
3301,2015-04-23,2,0,0,2,1
3317,2015-04-23,1,0,0,1,1
4652,2015-04-23,2,1,0,1,1
6590,2015-04-23,1,0,0,1,1
6669,2015-04-23,13,0,5,8,1
727,2015-04-23,1,0,0,1,1
7835,2015-04-23,2,1,0,1,1
819,2015-04-23,1,0,0,1,1
8307,2015-04-23,1,1,0,0,1
8363,2015-04-23,1,0,0,1,1
9461,2015-04-23,1,0,0,1,1
10157,2015-04-24,1,0,0,1,1
11491,2015-04-24,1,0,0,1,1
11736,2015-04-24,3,0,0,3,1
11860,2015-04-24,2,0,1,1,1
12046,2015-04-24,2,0,0,2,1
13052,2015-04-24,2,0,1,1,1
13103,2015-04-24,1,0,0,1,1
1317,2015-04-24,1,0,0,1,1
13190,2015-04-24,1,0,1,0,1
13848,2015-04-24,1,0,0,1,1
140,2015-04-24,1,0,0,1,1
1438,2015-04-24,8,0,2,6,1
1607,2015-04-24,2,1,0,1,1
1737,2015-04-24,8,0,2,6,1
1756,2015-04-24,1,0,0,1,1
1893,2015-04-24,6,0,2,4,1
19094,2015-04-24,2,0,2,0,1
19694,2015-04-24,1,0,0,1,1
2243,2015-04-24,2,1,0,1,1
22551,2015-04-24,1,0,1,0,1
24306,2015-04-24,2,0,1,1,1
24357,2015-04-24,1,0,0,1,1
24596,2015-04-24,1,0,0,1,1
24632,2015-04-24,1,0,0,1,1
2509,2015-04-24,1,0,0,1,1
26,2015-04-24,3,0,0,3,1
26849,2015-04-24,1,0,1,0,1
27650,2015-04-24,6,0,3,3,1
27950,2015-04-24,1,0,0,1,1
28727,2015-04-24,2,0,2,0,1
